muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma,limites_alarma,descripcion_alarma
211,8.44,-16775467,16.77755795541028,nan,-,-,-,-,-,"[50, 20, 15]",-
212,8.48,-16775405,-16.798971785658708,nan,-,-,-,-,-,"[50, 20, 15]",-
213,8.52,-16775388,-22.261453009674923,nan,-,-,-,-,-,"[50, 20, 15]",-
214,8.56,-16775468,-5.3178757924381035,nan,-,-,-,-,-,"[50, 20, 15]",-
215,8.6,-16775493,-9.058009015596562,nan,-,-,-,-,-,"[50, 20, 15]",-
216,8.64,-16775462,-5.235374130915557,nan,-,-,-,-,-,"[50, 20, 15]",-
217,8.68,-16775405,-0.26021403623455286,nan,-,-,-,-,-,"[50, 20, 15]",-
218,8.72,-16775499,3.8977098669787376,nan,-,-,-,-,-,"[50, 20, 15]",-
219,8.76,-16775485,-15.246031280095147,nan,-,-,-,-,-,"[50, 20, 15]",-
220,8.8,-16775624,5.7083871520655,nan,-,-,-,-,-,"[50, 20, 15]",-
221,8.84,-16775533,17.77929253127403,nan,-,-,-,-,-,"[50, 20, 15]",-
222,8.88,-16775417,21.79379510669257,nan,-,-,-,-,-,"[50, 20, 15]",-
223,8.92,-16775449,5.864531960994186,nan,-,-,-,-,-,"[50, 20, 15]",-
224,8.96,-16775522,-9.43054369227471,nan,-,-,-,-,-,"[50, 20, 15]",-
226,9.04,-16775471,-6.538967938336822,nan,-,-,-,-,-,"[50, 20, 15]",-
227,9.08,-16775431,-2.9797944691242857,nan,-,-,-,-,-,"[50, 20, 15]",-
228,9.12,-16775376,-18.35722215112401,nan,-,-,-,-,-,"[50, 20, 15]",-
229,9.16,-16775398,-37.53646805716468,nan,-,-,-,-,-,"[50, 20, 15]",-
230,9.2,-16775436,-7.156525757880735,nan,-,-,-,-,-,"[50, 20, 15]",-
231,9.24,-16775410,-11.697007379973101,nan,-,-,-,-,-,"[50, 20, 15]",-
232,9.28,-16775521,48.37857600622836,nan,-,-,-,-,-,"[50, 20, 15]",-
233,9.32,-16775443,22.63307176952106,nan,-,-,-,-,-,"[50, 20, 15]",-
234,9.36,-16775486,-7.931323826476344,nan,-,-,-,-,-,"[50, 20, 15]",-
235,9.4,-16775441,-5.2168330452750045,nan,-,-,-,-,-,"[50, 20, 15]",-
236,9.44,-16775529,27.6853775650437,nan,-,-,-,-,-,"[50, 20, 15]",-
237,9.48,-16775479,46.74879969528079,nan,-,-,-,-,-,"[50, 20, 15]",-
238,9.52,-16775430,15.322978231432746,nan,-,-,-,-,-,"[50, 20, 15]",-
239,9.56,-16775428,2.164926946480272,nan,-,-,-,-,-,"[50, 20, 15]",-
240,9.6,-16775378,-24.677038716669532,nan,-,-,-,-,-,"[50, 20, 15]",-
241,9.64,-16775418,-20.209636318217846,nan,-,-,-,-,-,"[50, 20, 15]",-
242,9.68,-16775422,-11.619776620695594,nan,-,-,-,-,-,"[50, 20, 15]",-
243,9.72,-16775484,-16.53109365167128,nan,-,-,-,-,-,"[50, 20, 15]",-
244,9.76,-16775482,17.949173171533772,nan,-,-,-,-,-,"[50, 20, 15]",-
