muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma
219,8.76,-16775570,9.871208244707177,nan,-,-,-,-,-
220,8.8,-16775603,4.5849160208346404,nan,-,-,-,-,-
221,8.84,-16775545,-4.260196367595146,nan,-,-,-,-,-
222,8.88,-16775510,-9.193417479461665,nan,-,-,-,-,-
223,8.92,-16775579,-6.242587965093531,nan,-,-,-,-,-
224,8.96,-16775486,-5.038979282028173,nan,-,-,-,-,-
226,9.04,-16775500,0.8749689498844386,nan,-,-,-,-,-
227,9.08,-16775463,-4.674721833461486,nan,-,-,-,-,-
228,9.12,-16775510,-8.417607215620773,nan,-,-,-,-,-
229,9.16,-16775622,-4.879954320016182,nan,-,-,-,-,-
230,9.2,-16775586,0.2658385599872446,nan,-,-,-,-,-
231,9.24,-16775538,6.480879176538325,nan,-,-,-,-,-
232,9.28,-16775599,11.984821918530827,nan,-,-,-,-,-
233,9.32,-16775521,7.991630462813426,nan,-,-,-,-,-
234,9.36,-16775520,4.6534315507802155,nan,-,-,-,-,-
235,9.4,-16775439,-1.1886323213315961,nan,-,-,-,-,-
236,9.44,-16775519,-2.7313065764646636,nan,-,-,-,-,-
237,9.48,-16775469,-9.502887885324103,nan,-,-,-,-,-
238,9.52,-16775534,-10.9855646963446,nan,-,-,-,-,-
239,9.56,-16775555,-8.687018708728033,nan,-,-,-,-,-
240,9.6,-16775503,-3.027831011909768,nan,-,-,-,-,-
241,9.64,-16775538,6.793178656550779,nan,-,-,-,-,-
242,9.68,-16775606,13.952785599323349,nan,-,-,-,-,-
243,9.72,-16775596,13.874428918943025,nan,-,-,-,-,-
244,9.76,-16775567,9.957638141731426,nan,-,-,-,-,-
245,9.8,-16775551,3.8530743292871534,nan,-,-,-,-,-
246,9.84,-16775411,-7.716124263543335,nan,-,-,-,-,-
247,9.88,-16775451,-11.82637747080534,nan,-,-,-,-,-
248,9.92,-16775446,-12.887137437754436,nan,-,-,-,-,-
249,9.96,-16775495,-8.253658311483186,nan,-,-,-,-,-
250,10.0,-16775515,-3.8857536154092784,nan,-,-,-,-,-
251,10.04,-16775487,-2.8548551649032685,nan,-,-,-,-,-
252,10.08,-16775534,0.38238994395781845,nan,-,-,-,-,-
253,10.12,-16775455,2.8315477176443,nan,-,-,-,-,-
254,10.16,-16775538,13.362294309310762,nan,-,-,-,-,-
255,10.2,-16775627,21.493541520003447,nan,-,-,-,-,-
256,10.24,-16775588,17.469103932050892,nan,-,-,-,-,-
257,10.28,-16775540,5.299795675260768,nan,-,-,-,-,-
258,10.32,-16775480,-8.906272649332891,nan,-,-,-,-,-
259,10.36,-16775463,-16.059854053044972,nan,-,-,-,-,-
260,10.4,-16775364,-17.82066436724574,nan,-,-,-,-,-
261,10.44,-16775460,-9.111724614933962,nan,-,-,-,-,-
262,10.48,-16775498,-3.7696881491171226,nan,-,-,-,-,-
263,10.52,-16775523,-2.9933329643447095,nan,-,-,-,-,-
264,10.56,-16775435,-7.341700201449591,nan,-,-,-,-,-
265,10.6,-16775519,-2.094231590850626,nan,-,-,-,-,-
266,10.64,-16775490,5.971994045659667,nan,-,-,-,-,-
267,10.68,-16775506,16.972474734721075,nan,-,-,-,-,-
268,10.72,-16775575,23.054509736317115,nan,-,-,-,-,-
269,10.76,-16775617,18.253542292628246,nan,-,-,-,-,-
270,10.8,-16775519,2.4615516896972274,nan,-,-,-,-,-
271,10.84,-16775546,-8.756764182368585,nan,-,-,-,-,-
272,10.88,-16775413,-18.166883299901016,nan,-,-,-,-,-
273,10.92,-16775473,-13.15472142712224,nan,-,-,-,-,-
274,10.96,-16775485,-6.734811490252774,nan,-,-,-,-,-
275,11.0,-16775530,-2.681690260237559,nan,-,-,-,-,-
276,11.04,-16775428,-7.519374324275454,nan,-,-,-,-,-
277,11.08,-16775476,-7.577412693961845,nan,-,-,-,-,-
278,11.12,-16775489,-4.693020982684747,nan,-,-,-,-,-
279,11.16,-16775610,6.660186021707759,nan,-,-,-,-,-
280,11.2,-16775588,15.035302397793693,nan,-,-,-,-,-
281,11.24,-16775536,17.712225222503612,nan,-,-,-,-,-
282,11.28,-16775530,13.212516831809161,nan,-,-,-,-,-
283,11.32,-16775526,3.0679295577828114,nan,-,-,-,-,-
284,11.36,-16775495,-6.086946075721322,nan,-,-,-,-,-
285,11.4,-16775470,-8.570844891747399,nan,-,-,-,-,-
286,11.44,-16775443,-7.682242459840282,nan,-,-,-,-,-
287,11.48,-16775401,-9.822255109060649,nan,-,-,-,-,-
288,11.52,-16775523,-9.208544151951557,nan,-,-,-,-,-
289,11.56,-16775453,-10.820453509509266,nan,-,-,-,-,-
290,11.6,-16775507,-0.9694463299521274,nan,-,-,-,-,-
291,11.64,-16775450,7.771222641784709,nan,-,-,-,-,-
292,11.68,-16775498,14.752490907073721,nan,-,-,-,-,-
293,11.72,-16775501,13.800214476067172,nan,-,-,-,-,-
294,11.76,-16775544,11.745638310641738,nan,-,-,-,-,-
295,11.8,-16775515,7.541091761792988,nan,-,-,-,-,-
296,11.84,-16775547,4.167071605621114,nan,-,-,-,-,-
297,11.88,-16775510,-3.3375130188344126,nan,-,-,-,-,-
298,11.92,-16775497,-9.163411894205904,nan,-,-,-,-,-
299,11.96,-16775539,-8.827833606328094,nan,-,-,-,-,-
301,12.04,-16775569,-3.488261215694676,nan,-,-,-,-,-
302,12.08,-16775578,-4.33613133687987,nan,-,-,-,-,-
303,12.12,-16775513,-8.40099183387953,nan,-,-,-,-,-
304,12.16,-16775403,-11.429263986763772,nan,-,-,-,-,-
305,12.2,-16775392,-8.071411996582128,nan,-,-,-,-,-
306,12.24,-16775387,-3.727689505868632,nan,-,-,-,-,-
307,12.28,-16775398,-1.26016161489218,nan,-,-,-,-,-
308,12.32,-16775470,-0.23115940683075564,nan,-,-,-,-,-
309,12.36,-16775386,-4.572362815465046,nan,-,-,-,-,-
310,12.4,-16775494,2.3389466208528376,nan,-,-,-,-,-
