muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma,limites_alarma,descripcion_alarma
174,6.96,-16775584,47.28457496479528,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
175,7.0,-16775656,46.081930393100166,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
176,7.04,-16775688,24.72246136439361,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
177,7.08,-16775673,28.35533445139937,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
178,7.12,-16775607,22.30639753255707,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
179,7.16,-16775634,36.71618583569738,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
180,7.2,-16775625,11.677211497963537,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
181,7.24,-16775587,26.571438207171443,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
182,7.28,-16775509,-16.229817998505293,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
183,7.32,-16775466,-28.18419662904763,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
184,7.36,-16775606,-14.277178709095907,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
185,7.4,-16775603,-25.295802447197918,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
186,7.44,-16775595,-17.24398348228546,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
187,7.48,-16775592,8.733884899560763,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
188,7.52,-16775581,-57.46207949288844,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
189,7.56,-16775604,30.333295938579685,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
190,7.6,-16775602,4.408687730287221,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
191,7.64,-16775648,16.897238023827917,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
192,7.68,-16775583,14.898125789159007,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
193,7.72,-16775567,10.738493383591445,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
194,7.76,-16775535,-18.016163869845233,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
195,7.8,-16775514,34.3153256864429,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
196,7.84,-16775601,-22.851408061367337,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
197,7.88,-16775512,-37.38747712535656,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
198,7.92,-16775528,-2.7361760272651736,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
199,7.96,-16775561,1.1175910581878716,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
200,8.0,-16775616,3.6621205490268833,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
201,8.04,-16775456,-2.5148767671158705,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
202,8.08,-16775600,13.302499018231167,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
203,8.12,-16775567,29.353121473720176,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
204,8.16,-16775621,18.73329903622535,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
205,8.2,-16775553,8.369467688431731,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
206,8.24,-16775561,-2.3930463041042795,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
207,8.28,-16775591,-9.45525237785237,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
208,8.32,-16775584,-6.641312637402913,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
209,8.36,-16775655,49.67172973087854,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
210,8.4,-16775549,21.764492521475024,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
211,8.44,-16775503,-12.246236845654114,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
212,8.48,-16775640,-4.200800687980664,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
213,8.52,-16775644,76.34483179799014,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
214,8.56,-16775632,5.33858574786906,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
215,8.6,-16775596,-8.088802415337549,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
216,8.64,-16775631,12.07035566619999,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
217,8.68,-16775624,-9.258391891659278,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
218,8.72,-16775554,-5.694868663586571,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
219,8.76,-16775648,0.33638665245393695,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
220,8.8,-16775574,-9.327341094628636,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
221,8.84,-16775618,18.515459524870067,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
222,8.88,-16775567,-18.203379780677313,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
223,8.92,-16775548,23.499916777923772,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
224,8.96,-16775644,8.198507890074731,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
225,9.0,-16775684,16.836202585447417,nan,nan,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
226,9.04,-16775546,-40.15565172750702,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
227,9.08,-16775506,-31.499049749679337,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
228,9.12,-16775481,-49.166193766540346,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
229,9.16,-16775488,-40.852612602897686,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
230,9.2,-16775502,-2.4830673616837156,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
231,9.24,-16775528,-33.016070532938215,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
232,9.28,-16775520,-2.825893697982167,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
233,9.32,-16775549,-17.31842572341177,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
234,9.36,-16775539,7.319431485097958,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
