muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento 
2882,57.64,-1988663,-2637.066898476128,43,-,-,-,-
2883,57.66,-1973471,-3730.704106894922,43,-,-,-,-
2884,57.68,-1970162,-3754.9884593292336,43,-,-,-,-
2885,57.7,-1972017,-3166.604207015156,43,-,-,-,-
2886,57.72,-1974499,-2267.7581014682946,43,-,-,-,-
2887,57.74,-1973734,-1329.7149773273668,43,-,-,-,-
2888,57.76,-1973117,-108.98295435446926,43,-,-,-,-
2889,57.78,-1974878,1475.2782163736647,43,-,-,-,-
2890,57.8,-1976746,3068.7372192845896,43,-,-,-,-
2891,57.82,-1975876,4210.171859675735,43,-,-,-,-
2892,57.84,-1977672,5069.072255955145,43,-,-,-,-
2893,57.86,-1978082,5174.254402825634,43,-,-,-,-
2894,57.88,-1979517,4709.96073496142,43,-,-,-,-
2895,57.9,-1983626,3970.8037308205385,43,-,-,-,-
2896,57.92,-1985399,2837.2882637807816,43,-,-,-,-
2897,57.94,-1987358,1753.5620546812297,43,-,-,-,-
2898,57.96,-1992048,1064.5708750347258,43,-,-,-,-
2899,57.98,-1994027,385.16339391762085,43,-,-,-,-
2900,58.0,-1995022,-197.69039161986439,43,-,-,-,-
2901,58.02,-1995658,-708.7889733941993,43,-,-,-,-
2902,58.04,-1996987,-1130.811318675872,43,-,-,-,-
2903,58.06,-1998157,-1557.751338435095,43,-,-,-,-
2904,58.08,-2002318,-1738.5438599382696,43,-,-,-,-
2905,58.1,-2004698,-2002.070065229187,43,-,-,-,-
2906,58.12,-2007918,-2105.4233012311315,43,-,-,-,-
2907,58.14,-2008513,-2287.6253900021247,43,-,-,-,-
2908,58.16,-2011961,-2134.04503633513,43,-,-,-,-
2909,58.18,-2013308,-2061.069017135095,43,-,-,-,-
2910,58.2,-2001612,-2944.811878102795,43,-,-,-,-
2911,58.22,-1985623,-4108.83897317911,43,-,-,-,-
2912,58.24,-1980474,-4337.937411493207,43,-,-,-,-
2913,58.26,-1983489,-3756.089679409655,43,-,-,-,-
2914,58.28,-1985780,-2956.989071947619,43,-,-,-,-
2915,58.3,-1987139,-1886.333615663927,43,-,-,-,-
2916,58.32,-1985769,-669.9167151993006,43,-,-,-,-
2917,58.34,-1987583,1055.1314145543502,43,-,-,-,-
2918,58.36,-1987699,2710.375551629743,43,-,-,-,-
2919,58.38,-1987892,4146.420567890558,43,-,-,-,-
2920,58.4,-1988150,5072.857820145414,43,-,-,-,-
2921,58.42,-1989371,5363.640850597145,43,-,-,-,-
2922,58.44,-1990774,4947.146318538958,43,-,-,-,-
2923,58.46,-1993505,4098.475283279914,43,-,-,-,-
2924,58.48,-1996727,3057.5934281479676,43,-,-,-,-
2925,58.5,-1999152,2010.6760952621244,43,-,-,-,-
2926,58.52,-2000607,1112.4852413948038,43,-,-,-,-
2927,58.54,-2000291,334.48984880833905,43,-,-,-,-
2928,58.56,-2004745,112.80864593859042,43,-,-,-,-
2929,58.58,-2003399,-459.21463394585044,43,-,-,-,-
2930,58.6,-2007567,-592.1331636176219,43,-,-,-,-
2931,58.62,-2009412,-917.7833566695881,43,-,-,-,-
2932,58.64,-2011611,-1218.0436380586243,43,-,-,-,-
2933,58.66,-2013478,-1504.4982369744212,43,-,-,-,-
2934,58.68,-2014080,-1807.9844063275714,43,-,-,-,-
2935,58.7,-2015230,-1969.1226804258295,43,-,-,-,-
2936,58.72,-2017158,-1980.0043023050266,43,-,-,-,-
2937,58.74,-2020828,-1798.3393064244956,43,-,-,-,-
2938,58.76,-2017153,-2146.6256316012855,43,-,-,-,-
2939,58.78,-2003095,-3241.3806235239954,43,-,-,-,-
2940,58.8,-1994095,-3835.658074546638,43,-,-,-,-
2941,58.82,-1993170,-3622.6003433484184,43,-,-,-,-
2942,58.84,-1995344,-2926.998149179015,43,-,-,-,-
2943,58.86,-1997313,-1973.9363628355532,43,-,-,-,-
2944,58.88,-1998641,-804.7245336038286,43,-,-,-,-
2945,58.9,-2000428,604.6855309523221,43,-,-,-,-
2946,58.92,-2006384,2405.1982648054973,43,-,-,-,-
2947,58.94,-2004574,3481.8415792515134,43,-,-,-,-
2948,58.96,-2001926,4136.160546230283,43,-,-,-,-
2949,58.98,-2002421,4476.604795307684,43,-,-,-,-
2950,59.0,-2002089,4112.96270310158,43,-,-,-,-
2951,59.02,-2007352,3618.5961610511536,43,-,-,-,-
2952,59.04,-2012924,2817.333994134704,43,-,-,-,-
2953,59.06,-2014703,1682.72140487073,43,-,-,-,-
2954,59.08,-2015076,636.8089077039558,43,-,-,-,-
2955,59.1,-2016724,-2.031265454813365,43,-,-,-,-
2956,59.12,-2018038,-381.8359292221603,43,-,-,-,-
2957,59.14,-2020526,-506.340311373212,43,-,-,-,-
2958,59.16,-2025055,-454.72783785925367,43,-,-,-,-
2959,59.18,-2026918,-689.8735040435495,43,-,-,-,-
2960,59.2,-2027274,-1136.7630326804538,43,-,-,-,-
2961,59.22,-2029984,-1435.6657925449645,43,-,-,-,-
2962,59.24,-2028613,-1987.040744916966,43,-,-,-,-
2963,59.26,-2027205,-2408.978716643079,43,-,-,-,-
2964,59.28,-2016048,-3405.7738311833,43,-,-,-,-
2965,59.3,-2000231,-4553.1583201332105,43,-,-,-,-
2966,59.32,-1995974,-4560.229116103303,43,-,-,-,-
2967,59.34,-1997002,-3855.871780701371,43,-,-,-,-
2968,59.36,-1997321,-2855.4602885100594,43,-,-,-,-
2969,59.38,-1997997,-1463.4598150938855,43,-,-,-,-
2970,59.4,-1999466,298.0712582908891,43,-,-,-,-
2971,59.42,-2001244,2239.8894256412414,43,-,-,-,-
2972,59.44,-2002756,4075.036823173564,43,-,-,-,-
2973,59.46,-2002182,5374.709838317426,43,-,-,-,-
2974,59.48,-2001260,6011.919070290862,43,-,-,-,-
2975,59.5,-2000381,5875.03865460712,43,-,-,-,-
2976,59.52,-2000892,5110.361738862249,43,-,-,-,-
2977,59.54,-2002570,3928.0960992651208,43,-,-,-,-
2978,59.56,-2004386,2579.1905454588004,43,-,-,-,-
2979,59.58,-2008571,1540.7231824948467,43,-,-,-,-
2980,59.6,-2010129,616.7440730919498,43,-,-,-,-
2981,59.62,-2009572,-109.49458392860652,43,-,-,-,-
2982,59.64,-2010411,-440.50299204206385,43,-,-,-,-
2983,59.66,-2012271,-541.7561105737204,43,-,-,-,-
2984,59.68,-2012472,-757.0997175225775,43,-,-,-,-
2985,59.7,-2015463,-833.9184150822475,43,-,-,-,-
2986,59.72,-2016985,-1114.9540652647129,43,-,-,-,-
2987,59.74,-2018163,-1466.6744102428693,43,-,-,-,-
2988,59.76,-2019070,-1805.495285147551,43,-,-,-,-
2989,59.78,-2019389,-2089.1926811827407,43,-,-,-,-
2990,59.8,-2019869,-2233.005953752618,43,-,-,-,-
2991,59.82,-2008344,-3167.6441057925476,43,-,-,-,-
2992,59.84,-1995870,-4036.9392779878126,43,-,-,-,-
2993,59.86,-1992239,-4059.773872455633,43,-,-,-,-
2994,59.88,-1996039,-3307.492350039698,43,-,-,-,-
2995,59.9,-1998344,-2429.1022558437,43,-,-,-,-
2996,59.92,-1999783,-1359.6015460406607,43,-,-,-,-
2997,59.94,-2000771,-97.86922694783789,43,-,-,-,-
2998,59.96,-2003486,1412.6687262255189,43,-,-,-,-
2999,59.98,-2004398,2710.854257768127,43,-,-,-,-
3000,60.0,-2000705,3351.8984012782034,36,41.75,-,-,-
3001,60.02,-2002060,3868.771893695902,36,-,-,-,-
3002,60.04,-2003515,3774.5691586329044,36,-,-,-,-
3003,60.06,-2007145,3277.1024789290095,36,-,-,-,-
3004,60.08,-2007949,2203.7274007817014,36,-,-,-,-
3005,60.1,-2009477,1116.1682917439648,36,-,-,-,-
3006,60.12,-2010055,137.16331719406753,36,-,-,-,-
3007,60.14,-2011363,-477.1395894877751,36,-,-,-,-
3008,60.16,-2013637,-718.6354299662698,36,-,-,-,-
3009,60.18,-2017153,-671.626596300046,36,-,-,-,-
3010,60.2,-2018153,-754.8030128858536,36,-,-,-,-
3011,60.22,-2018516,-919.0315566207287,36,-,-,-,-
3012,60.24,-2018114,-1202.5647389400808,36,-,-,-,-
3013,60.26,-2020373,-1318.0648682666256,36,-,-,-,-
3014,60.28,-2021773,-1489.151373501927,36,-,-,-,-
3015,60.3,-2024322,-1524.9681326148711,36,-,-,-,-
3016,60.32,-2017414,-2208.3421971940793,36,-,-,-,-
3017,60.34,-1998515,-3681.8858805855925,36,-,-,-,-
3018,60.36,-1989154,-4218.393613712175,36,-,-,-,-
3019,60.38,-1990120,-3689.805421269437,36,-,-,-,-
3020,60.4,-1990698,-2881.1293368551815,36,-,-,-,-
3021,60.42,-1990818,-1789.3996513344373,36,-,-,-,-
3022,60.44,-1989304,-527.6875557527546,36,-,-,-,-
3023,60.46,-1988845,1035.9427419120138,36,-,-,-,-
3024,60.48,-1990784,2855.652194071222,36,-,-,-,-
3025,60.5,-1991840,4452.163704929649,36,-,-,-,-
3026,60.52,-1990983,5478.752500518975,36,-,-,-,-
3027,60.54,-1990563,5890.485926253094,36,-,-,-,-
3028,60.56,-1990171,5570.741953212083,36,-,-,-,-
3029,60.58,-1991920,4787.468224013639,36,-,-,-,-
3030,60.6,-1994165,3674.2410842178106,36,-,-,-,-
3031,60.62,-1995963,2457.9585599252587,36,-,-,-,-
3032,60.64,-1997780,1401.8045969017294,36,-,-,-,-
3033,60.66,-1998820,548.6693957905973,36,-,-,-,-
3034,60.68,-1998866,-121.56967641499978,36,-,-,-,-
3035,60.7,-1999507,-555.4428734301109,36,-,-,-,-
3036,60.72,-2000156,-886.8138477044431,36,-,-,-,-
3037,60.74,-2001843,-1111.2775832538819,36,-,-,-,-
3038,60.76,-2002644,-1410.7849326711857,36,-,-,-,-
3039,60.78,-2003655,-1689.6597632778457,36,-,-,-,-
3040,60.8,-2004648,-1923.635616899097,36,-,-,-,-
3041,60.82,-2006270,-2022.3215654783025,36,-,-,-,-
3042,60.84,-2009643,-1886.4793367268094,36,-,-,-,-
3043,60.86,-2011144,-1815.7895393043163,36,-,-,-,-
3044,60.88,-2004462,-2326.776762229866,36,-,-,-,-
3045,60.9,-1985792,-3709.2089042594926,36,-,-,-,-
3046,60.92,-1978462,-4128.769106335803,36,-,-,-,-
3047,60.94,-1977944,-3863.866067410014,36,-,-,-,-
3048,60.96,-1979764,-3188.346198649697,36,-,-,-,-
3049,60.98,-1980554,-2299.243763263201,36,-,-,-,-
3050,61.0,-1982882,-975.435043129637,36,-,-,-,-
3051,61.02,-1983745,504.4322717775349,36,-,-,-,-
3052,61.04,-1985718,2188.7892118855766,36,-,-,-,-
3053,61.06,-1985834,3604.913239645623,36,-,-,-,-
3054,61.08,-1984646,4504.137170488707,36,-,-,-,-
3055,61.1,-1981771,4619.383775335169,36,-,-,-,-
3056,61.12,-1981879,4229.740642333791,36,-,-,-,-
3057,61.14,-1986087,3548.5033627628404,36,-,-,-,-
3058,61.16,-1986368,2253.28518225033,36,-,-,-,-
3059,61.18,-1987239,1030.0570674493038,36,-,-,-,-
3060,61.2,-1988537,122.74255857348362,36,-,-,-,-
3061,61.22,-1989802,-403.2360498044691,36,-,-,-,-
3062,61.24,-1991809,-535.8204725592886,36,-,-,-,-
3063,61.26,-1991373,-656.674014462963,36,-,-,-,-
3064,61.28,-1990856,-739.3612565481167,36,-,-,-,-
3065,61.3,-1991281,-816.213604713696,36,-,-,-,-
3066,61.32,-1994048,-819.2554420531105,36,-,-,-,-
3067,61.34,-1991157,-1324.9140655733543,36,-,-,-,-
3068,61.36,-1995332,-1282.8647475205075,36,-,-,-,-
3069,61.38,-1996526,-1396.144422611273,36,-,-,-,-
3070,61.4,-1996208,-1520.8317743021444,36,-,-,-,-
3071,61.42,-1998244,-1365.2072706734066,36,-,-,-,-
3072,61.44,-2000979,-1094.3221601960772,36,-,-,-,-
3073,61.46,-1998082,-1242.617900439076,36,-,-,-,-
3074,61.48,-1972035,-3155.099202587251,36,-,-,-,-
3075,61.5,-1969159,-3230.9029084004833,36,-,-,-,-
3076,61.52,-1966703,-3136.961306177913,36,-,-,-,-
3077,61.54,-1967068,-2611.031228801179,36,-,-,-,-
3078,61.56,-1967057,-1817.9870276956935,36,-,-,-,-
3079,61.58,-1967238,-673.2684339449515,36,-,-,-,-
3080,61.6,-1969834,955.0349195152253,36,-,-,-,-
3081,61.62,-1968250,2417.727800576883,36,-,-,-,-
3082,61.64,-1971333,4147.526877331345,36,-,-,-,-
3083,61.66,-1967121,4934.329953604955,36,-,-,-,-
3084,61.68,-1967596,5443.1838595157915,36,-,-,-,-
3085,61.7,-1967820,5188.771970691607,36,-,-,-,-
3086,61.72,-1969515,4399.398528140961,36,-,-,-,-
3087,61.74,-1972607,3336.7037929463613,36,-,-,-,-
3088,61.76,-1976262,2252.809243311318,36,-,-,-,-
3089,61.78,-1977478,1161.7231196549583,36,-,-,-,-
3090,61.8,-1980636,508.01034247436473,36,-,-,-,-
3091,61.82,-1979686,-192.4445507125438,36,-,-,-,-
3092,61.84,-1982163,-466.46712692140136,36,-,-,-,-
3093,61.86,-1984967,-678.0182404412226,36,-,-,-,-
3094,61.88,-1983927,-1235.7917688162588,36,-,-,-,-
3095,61.9,-1987073,-1542.0737416425336,36,-,-,-,-
3096,61.92,-1988499,-2000.9163494416198,36,-,-,-,-
3097,61.94,-1987403,-2590.039560001006,36,-,-,-,-
3098,61.96,-1991846,-2615.9542589183884,36,-,-,-,-
3099,61.98,-1993280,-2702.3514954001103,36,-,-,-,-
3100,62.0,-1994705,-2638.468361384156,36,-,-,-,-
3101,62.02,-1987802,-3099.815966823638,36,-,-,-,-
3102,62.04,-1971651,-4171.422157601568,36,-,-,-,-
3103,62.06,-1962755,-4560.757061482644,36,-,-,-,-
3104,62.08,-1962860,-4084.2760046692965,36,-,-,-,-
3105,62.1,-1967757,-3018.0348417212717,36,-,-,-,-
3106,62.12,-1967856,-2059.5426239323388,36,-,-,-,-
3107,62.14,-1970009,-675.1799585096933,36,-,-,-,-
3108,62.16,-1972026,910.6878743883958,36,-,-,-,-
3109,62.18,-1973662,2527.959319139921,36,-,-,-,-
3110,62.2,-1971766,3700.569368551454,36,-,-,-,-
3111,62.22,-1968828,4355.309281150547,36,-,-,-,-
3112,62.24,-1970316,4703.67544662676,36,-,-,-,-
3113,62.26,-1971811,4351.863859850493,36,-,-,-,-
3114,62.28,-1973892,3489.4881155060702,36,-,-,-,-
3115,62.3,-1976429,2404.8640961186175,36,-,-,-,-
3116,62.32,-1978441,1346.2755276272992,36,-,-,-,-
3117,62.34,-1979597,509.72452144544604,36,-,-,-,-
3118,62.36,-1979456,-75.76832879928861,36,-,-,-,-
3119,62.38,-1981152,-246.05128903050172,36,-,-,-,-
3120,62.4,-1981638,-381.41671509417665,36,-,-,-,-
3121,62.42,-1983478,-425.28207913617916,36,-,-,-,-
3122,62.44,-1985819,-518.7943011820062,36,-,-,-,-
3123,62.46,-1986518,-820.7711535323529,36,-,-,-,-
3124,62.48,-1984859,-1318.888357846956,36,-,-,-,-
3125,62.5,-1986144,-1526.7241426318194,36,-,-,-,-
3126,62.52,-1989536,-1461.8917964583384,36,-,-,-,-
3127,62.54,-1989056,-1580.8291902119809,36,-,-,-,-
3128,62.56,-1989328,-1555.5382078653279,36,-,-,-,-
3129,62.58,-1977302,-2402.423602021021,36,-,-,-,-
3130,62.6,-1963877,-3263.8144113750277,36,-,-,-,-
3131,62.62,-1959553,-3280.3406388632866,36,-,-,-,-
3132,62.64,-1961081,-2647.781810854147,36,-,-,-,-
3133,62.66,-1963071,-1744.0002610421052,36,-,-,-,-
3134,62.68,-1967658,-400.30346363464923,36,-,-,-,-
3135,62.7,-1966358,697.5124034334372,36,-,-,-,-
3136,62.72,-1971591,2400.970170881193,36,-,-,-,-
3137,62.74,-1968631,3409.631593694523,36,-,-,-,-
3138,62.76,-1966720,4206.18279736989,36,-,-,-,-
3139,62.78,-1965216,4523.3598421394845,36,-,-,-,-
3140,62.8,-1966840,4439.420940457494,36,-,-,-,-
3141,62.82,-1968093,3722.3742598834374,36,-,-,-,-
3142,62.84,-1970193,2680.0971335873437,36,-,-,-,-
3143,62.86,-1972540,1579.3395525693013,36,-,-,-,-
3144,62.88,-1975002,689.1839152611365,36,-,-,-,-
3145,62.9,-1975446,-8.403163291985948,36,-,-,-,-
3146,62.92,-1979459,-103.14259663905432,36,-,-,-,-
3147,62.94,-1980051,-266.7708622496302,36,-,-,-,-
3148,62.96,-1980791,-395.8937349442458,36,-,-,-,-
3149,62.98,-1983414,-484.05043707299956,36,-,-,-,-
3150,63.0,-1984642,-824.7015527360409,34,37.75,-,-,-
3151,63.02,-1985003,-1332.400073597384,34,-,-,-,-
3152,63.04,-1959569,-3786.7852505832943,34,-,-,-,-
3153,63.06,-1950868,-4756.627763426281,34,-,-,-,-
3154,63.08,-1952178,-4615.436596123731,34,-,-,-,-
3155,63.1,-1952505,-4132.884157940043,34,-,-,-,-
3156,63.12,-1955228,-3029.134157815377,34,-,-,-,-
3157,63.14,-1953269,-1875.2424655647128,34,-,-,-,-
3158,63.16,-1956938,19.228856124465437,34,-,-,-,-
3159,63.18,-1958418,1869.0807605532634,34,-,-,-,-
3160,63.2,-1957572,3398.811969162584,34,-,-,-,-
3161,63.22,-1953818,4271.957699740838,34,-,-,-,-
3162,63.24,-1956059,4925.154753308663,34,-,-,-,-
3163,63.26,-1959955,4920.426725021744,34,-,-,-,-
3164,63.28,-1961531,4056.4700371241133,34,-,-,-,-
3165,63.3,-1962926,2786.3071716437817,34,-,-,-,-
3166,63.32,-1967286,1693.6402128055615,34,-,-,-,-
3167,63.34,-1970085,685.7497831785258,34,-,-,-,-
3168,63.36,-1968157,-372.8638526406403,34,-,-,-,-
3169,63.38,-1972680,-655.9701001713402,34,-,-,-,-
3170,63.4,-1970793,-1258.8115530684172,34,-,-,-,-
3171,63.42,-1975821,-1280.6574842683249,34,-,-,-,-
3172,63.44,-1976581,-1648.761840698101,34,-,-,-,-
3173,63.46,-1980403,-1804.854483411449,34,-,-,-,-
3174,63.48,-1977772,-2424.337013156316,34,-,-,-,-
3175,63.5,-1962627,-3883.861063774142,34,-,-,-,-
3176,63.52,-1950091,-4925.4469495495905,34,-,-,-,-
3177,63.54,-1948255,-4855.836432361964,34,-,-,-,-
3178,63.56,-1948155,-4329.882525402665,34,-,-,-,-
3179,63.58,-1949282,-3379.122899108761,34,-,-,-,-
3180,63.6,-1950653,-2087.4469483019657,34,-,-,-,-
3181,63.62,-1947501,-858.9337626613396,34,-,-,-,-
3182,63.64,-1949554,948.75248412559,34,-,-,-,-
3183,63.66,-1950091,2627.647352282048,34,-,-,-,-
3184,63.68,-1951330,4081.3937073050643,34,-,-,-,-
3185,63.7,-1951239,4890.438412370512,34,-,-,-,-
3186,63.72,-1951091,4992.0625291394945,34,-,-,-,-
3187,63.74,-1952167,4506.491679023493,34,-,-,-,-
3188,63.76,-1951912,3440.680474043093,34,-,-,-,-
3189,63.78,-1956600,2565.1182993532066,34,-,-,-,-
3190,63.8,-1954384,1234.0533698321342,34,-,-,-,-
3191,63.82,-1956644,476.42542720376696,34,-,-,-,-
3192,63.84,-1957739,-99.7162690315954,34,-,-,-,-
3193,63.86,-1961340,-261.29948244975094,34,-,-,-,-
3194,63.88,-1962809,-449.2496557630402,34,-,-,-,-
3195,63.9,-1963164,-671.0474559773666,34,-,-,-,-
3196,63.92,-1963490,-901.8246048542414,34,-,-,-,-
3197,63.94,-1963491,-1187.888137476778,34,-,-,-,-
3198,63.96,-1967273,-1209.1498851845763,34,-,-,-,-
3199,63.98,-1969440,-1356.5973346306255,34,-,-,-,-
3200,64.0,-1971992,-1450.107396037357,34,-,-,-,-
3201,64.02,-1966132,-2131.8267632357874,34,-,-,-,-
3202,64.04,-1950568,-3448.9351923794093,34,-,-,-,-
3203,64.06,-1942033,-4050.674691473607,34,-,-,-,-
3204,64.08,-1941890,-3776.778055093946,34,-,-,-,-
3205,64.1,-1944122,-3061.3869941740522,34,-,-,-,-
3206,64.12,-1947568,-1987.6434238547654,34,-,-,-,-
3207,64.14,-1947324,-942.8469985842721,34,-,-,-,-
3208,64.16,-1949089,459.9152165801079,34,-,-,-,-
3209,64.18,-1949961,1880.2438655411884,34,-,-,-,-
3210,64.2,-1950022,3124.329062452902,34,-,-,-,-
3211,64.22,-1947796,3833.7980176576607,34,-,-,-,-
3212,64.24,-1948777,4218.142984561323,34,-,-,-,-
3213,64.26,-1949927,3963.2690642603498,34,-,-,-,-
3214,64.28,-1955221,3475.0716562300086,34,-,-,-,-
3215,64.3,-1957590,2463.779732736276,34,-,-,-,-
3216,64.32,-1959177,1386.7766216475493,34,-,-,-,-
3217,64.34,-1961547,577.1980197016073,34,-,-,-,-
3218,64.36,-1965002,126.66634083520876,34,-,-,-,-
3219,64.38,-1964625,-398.8728456168765,34,-,-,-,-
3220,64.4,-1966806,-627.0665548960524,34,-,-,-,-
3221,64.42,-1968542,-896.9017910933899,34,-,-,-,-
3222,64.44,-1971764,-1115.5455084348414,34,-,-,-,-
3223,64.46,-1973267,-1511.7453920507332,34,-,-,-,-
3224,64.48,-1975164,-1859.3492806895092,34,-,-,-,-
3225,64.5,-1976569,-2150.8643365793682,34,-,-,-,-
3226,64.52,-1978074,-2297.8551907850706,34,-,-,-,-
3227,64.54,-1972351,-2852.6701500067365,34,-,-,-,-
3228,64.56,-1957112,-3983.875213968351,34,-,-,-,-
3229,64.58,-1949525,-4351.5666049165375,34,-,-,-,-
3230,64.6,-1950895,-3823.6094962489988,34,-,-,-,-
3231,64.62,-1952920,-3005.4400679543232,34,-,-,-,-
3232,64.64,-1952902,-2072.4815052410795,34,-,-,-,-
3233,64.66,-1955081,-696.6541896915305,34,-,-,-,-
3234,64.68,-1956262,813.5715424706314,34,-,-,-,-
3235,64.7,-1958703,2476.405166777897,34,-,-,-,-
3236,64.72,-1956759,3631.579902628755,34,-,-,-,-
3237,64.74,-1957758,4589.928121694118,34,-,-,-,-
3238,64.76,-1956908,4792.441558331917,34,-,-,-,-
3239,64.78,-1959555,4595.718854187645,34,-,-,-,-
3240,64.8,-1961812,3827.773673062376,34,-,-,-,-
3241,64.82,-1962843,2684.8290563654446,34,-,-,-,-
3242,64.84,-1965123,1645.3404792113852,34,-,-,-,-
3243,64.86,-1966569,757.7033934688943,34,-,-,-,-
3244,64.88,-1967696,139.02855667646872,34,-,-,-,-
3245,64.9,-1970439,-100.90145696927084,34,-,-,-,-
3246,64.92,-1971124,-348.2375890609019,34,-,-,-,-
3247,64.94,-1973466,-430.1479670366016,34,-,-,-,-
3248,64.96,-1974730,-628.4575901333155,34,-,-,-,-
3249,64.98,-1975600,-907.1380942481392,34,-,-,-,-
3250,65.0,-1974875,-1325.0865906355705,34,-,-,-,-
3251,65.02,-1975488,-1604.6490230406546,34,-,-,-,-
3252,65.04,-1960765,-2957.6807441029123,34,-,-,-,-
3253,65.06,-1946994,-4053.558945350309,34,-,-,-,-
3254,65.08,-1945866,-3918.5370892379397,34,-,-,-,-
3255,65.1,-1947957,-3228.476428147911,34,-,-,-,-
3256,65.12,-1946678,-2468.3102970649143,34,-,-,-,-
3257,65.14,-1945655,-1364.8431107154538,34,-,-,-,-
3258,65.16,-1945263,55.48684939309351,34,-,-,-,-
3259,65.18,-1945808,1685.4328711654234,34,-,-,-,-
3260,65.2,-1949482,3482.362709700494,34,-,-,-,-
3261,65.22,-1948576,4600.641460811618,34,-,-,-,-
3262,65.24,-1947515,5151.790829968299,34,-,-,-,-
3263,65.26,-1948278,5166.915062946565,34,-,-,-,-
3264,65.28,-1947124,4402.942791872481,34,-,-,-,-
3265,65.3,-1948918,3433.819834084822,34,-,-,-,-
3266,65.32,-1949593,2224.467974249942,34,-,-,-,-
3267,65.34,-1951117,1170.2486387045337,34,-,-,-,-
3268,65.36,-1953352,406.92845948145987,34,-,-,-,-
3269,65.38,-1956394,-21.089092261685437,34,-,-,-,-
3270,65.4,-1957642,-357.46717068494036,34,-,-,-,-
3271,65.42,-1956990,-696.7732937932205,34,-,-,-,-
3272,65.44,-1956732,-957.1399677686632,34,-,-,-,-
3273,65.46,-1955966,-1278.8362525344028,34,-,-,-,-
3274,65.48,-1957430,-1479.8913090165138,34,-,-,-,-
3275,65.5,-1961417,-1520.9717508411086,34,-,-,-,-
3276,65.52,-1962530,-1767.2031861671057,34,-,-,-,-
3277,65.54,-1955597,-2545.9675168260956,34,-,-,-,-
3278,65.56,-1938101,-3963.373541944353,34,-,-,-,-
3279,65.58,-1929496,-4450.349114892164,34,-,-,-,-
3280,65.6,-1929213,-4012.396977611803,34,-,-,-,-
3281,65.62,-1929609,-3239.738056261136,34,-,-,-,-
3282,65.64,-1931640,-2081.8260510956643,34,-,-,-,-
3283,65.66,-1930113,-965.0800512999576,34,-,-,-,-
3284,65.68,-1928936,360.88274157766773,34,-,-,-,-
3285,65.7,-1931767,2067.095856332766,34,-,-,-,-
3286,65.72,-1931096,3387.35716651645,34,-,-,-,-
3287,65.74,-1927377,4114.670025707404,34,-,-,-,-
3288,65.76,-1929359,4704.576270036304,34,-,-,-,-
3289,65.78,-1930849,4587.94010939582,34,-,-,-,-
3290,65.8,-1931027,3792.2087441336434,34,-,-,-,-
3291,65.82,-1933096,2808.7735014372383,34,-,-,-,-
3292,65.84,-1933382,1645.0779930734107,34,-,-,-,-
3293,65.86,-1935058,760.295424248322,34,-,-,-,-
3294,65.88,-1937919,225.38134309584166,34,-,-,-,-
3295,65.9,-1939524,-176.6925172482206,34,-,-,-,-
3296,65.92,-1940944,-455.10955427535555,34,-,-,-,-
3297,65.94,-1940997,-797.5542637748449,34,-,-,-,-
3298,65.96,-1942900,-1022.7049943443417,34,-,-,-,-
3299,65.98,-1942650,-1452.118154727349,34,-,-,-,-
3300,66.0,-1944591,-1726.218269127682,43,39.0,-,-,-
3301,66.02,-1948224,-1839.6343685980773,43,-,-,-,-
3302,66.04,-1936656,-3034.47497324684,43,-,-,-,-
3303,66.06,-1922178,-4291.959873170832,43,-,-,-,-
3304,66.08,-1922084,-4212.124953776509,43,-,-,-,-
3305,66.1,-1921616,-3884.610605772663,43,-,-,-,-
3306,66.12,-1924406,-3022.8676388130007,43,-,-,-,-
3307,66.14,-1924705,-2084.08449892537,43,-,-,-,-
3308,66.16,-1928098,-692.6179534368046,43,-,-,-,-
3309,66.18,-1930705,752.1127168106718,43,-,-,-,-
3310,66.2,-1929316,1848.311581828488,43,-,-,-,-
3311,66.22,-1927530,2678.3599523097278,43,-,-,-,-
3312,66.24,-1926004,3101.14139493781,43,-,-,-,-
3313,66.26,-1926609,3135.998416054299,43,-,-,-,-
3314,66.28,-1930085,2851.273504322105,43,-,-,-,-
3315,66.3,-1932316,2098.4242505970014,43,-,-,-,-
3316,66.32,-1933837,1180.7791691616667,43,-,-,-,-
3317,66.34,-1937466,558.2156361594298,43,-,-,-,-
3318,66.36,-1939852,105.5169807606926,43,-,-,-,-
3319,66.38,-1941595,-135.86320862350476,43,-,-,-,-
3320,66.4,-1943045,-247.18845787762893,43,-,-,-,-
3321,66.42,-1944137,-376.7251440289847,43,-,-,-,-
3322,66.44,-1946670,-497.5870735865492,43,-,-,-,-
3323,66.46,-1949097,-761.2782867125834,43,-,-,-,-
3324,66.48,-1950578,-1184.9265173774243,43,-,-,-,-
3325,66.5,-1952593,-1563.4885347969825,43,-,-,-,-
3326,66.52,-1953812,-1910.24036101084,43,-,-,-,-
3327,66.54,-1944824,-2879.971364742394,43,-,-,-,-
3328,66.56,-1929052,-4155.70854720338,43,-,-,-,-
3329,66.58,-1920683,-4602.8169700734215,43,-,-,-,-
3330,66.6,-1923683,-3891.2578715182026,43,-,-,-,-
3331,66.62,-1921115,-3305.152489944434,43,-,-,-,-
