muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma,limites_alarma,descripcion_alarma
300,12.0,-16775488,-6.657641691771352,nan,nan,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
301,12.04,-16775510,-13.643053781006724,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
302,12.08,-16775482,-0.7234667126690771,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
303,12.12,-16775471,-1.0923814963983198,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
304,12.16,-16775487,11.488090062669693,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
305,12.2,-16775393,-44.12633425133465,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
306,12.24,-16775488,8.770063338816708,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
307,12.28,-16775462,41.400460073031724,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
308,12.32,-16775583,-3.9989573460051746,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
309,12.36,-16775555,29.084032712073753,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
310,12.4,-16775459,15.10895394231304,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
311,12.44,-16775475,-18.946201853025016,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
312,12.48,-16775513,3.616567747268896,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
313,12.52,-16775572,4.285082650245676,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
314,12.56,-16775464,-0.6677974877886839,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
315,12.6,-16775454,-6.2361886482964515,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
316,12.64,-16775468,-0.8722971847578784,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
317,12.68,-16775420,-38.10160261337939,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
318,12.72,-16775445,-11.142362818454218,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
319,12.76,-16775477,-16.85181550829621,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
320,12.8,-16775449,-62.95685580221406,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
321,12.84,-16775481,23.382006659480684,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
322,12.88,-16775515,-0.4316148735388752,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
323,12.92,-16775450,-2.6857615178778644,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
324,12.96,-16775448,10.120308038850336,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
325,13.0,-16775441,33.65539771355289,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
326,13.04,-16775400,1.0523469020955047,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
327,13.08,-16775455,2.330492436750162,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
328,13.12,-16775452,5.99688777987857,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
329,13.16,-16775445,-11.332269509256122,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
330,13.2,-16775420,-8.482695078457002,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
331,13.24,-16775449,4.243810191808737,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
332,13.28,-16775496,0.3234115961659618,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
333,13.32,-16775377,-0.23556622878975997,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
334,13.36,-16775449,21.068394503342745,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
335,13.4,-16775441,8.553234938388297,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
336,13.44,-16775543,27.660628612758718,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
337,13.48,-16775546,29.222743166226312,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
338,13.52,-16775391,-7.365090035043825,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
339,13.56,-16775417,0.9443525114400274,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
340,13.6,-16775456,2.1794144802664377,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
341,13.64,-16775492,-0.27441425859324076,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
342,13.68,-16775439,-8.18186120714758,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
343,13.72,-16775502,-1.8768504308936163,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
344,13.76,-16775545,17.355158278632295,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
345,13.8,-16775630,82.7133596066747,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
346,13.84,-16775569,31.173578994411095,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
347,13.88,-16775499,-14.634548595351252,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
348,13.92,-16775417,9.780198192728568,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
349,13.96,-16775476,21.482836850837273,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
350,14.0,-16775436,-30.917201052385867,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
351,14.04,-16775361,-6.812094130980197,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
352,14.08,-16775454,-0.6557584513148924,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
353,14.12,-16775493,-5.8814722829060955,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
354,14.16,-16775485,-23.800946635458654,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
355,14.2,-16775514,-2.604516691619905,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
356,14.24,-16775554,18.33476108545297,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
357,14.28,-16775589,28.939082496822447,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
358,14.32,-16775600,25.639343689868422,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
359,14.36,-16775475,19.29241383565286,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
360,14.4,-16775486,-8.07520200855541,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
361,14.44,-16775597,15.436150767510377,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
362,14.48,-16775556,-4.875851674521575,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
363,14.52,-16775482,-44.41645708212914,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
364,14.56,-16775497,-14.995531953467603,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
365,14.6,-16775464,-11.898373478067997,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
366,14.64,-16775498,-20.61123281898908,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
367,14.68,-16775475,-10.013048670524105,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
368,14.72,-16775475,-0.8846944464977125,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
369,14.76,-16775503,-41.97747748012708,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
370,14.8,-16775436,22.610787842796626,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
371,14.84,-16775472,-9.60804114173868,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
372,14.88,-16775456,-9.146936235980546,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
373,14.92,-16775519,-39.72690673804692,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
374,14.96,-16775522,29.235585745871884,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
375,15.0,-16775414,-1.250064318685348,nan,nan,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
376,15.04,-16775512,12.221850751660154,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
377,15.08,-16775486,-1.1145597511110992,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
378,15.12,-16775447,8.919613321494607,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
379,15.16,-16775444,-2.1140428437099796,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
380,15.2,-16775526,4.474092935577494,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
381,15.24,-16775503,11.311633884985527,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
382,15.28,-16775467,-1.6397739005297935,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
383,15.32,-16775482,2.45495937424539,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
384,15.36,-16775503,-8.80948203991037,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
385,15.4,-16775447,5.429243113107276,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
386,15.44,-16775537,17.916117341345885,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
387,15.48,-16775456,-24.07854246458492,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
388,15.52,-16775555,13.439590272188951,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
389,15.56,-16775553,17.301221797126242,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
390,15.6,-16775562,37.31192506143829,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
391,15.64,-16775428,-24.53443198785171,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
392,15.68,-16775488,1.9286842969153102,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
393,15.72,-16775429,-25.07901065569464,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
394,15.76,-16775450,-9.795294312552816,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
395,15.8,-16775439,-14.750463405314797,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
396,15.84,-16775526,2.484313062505148,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
397,15.88,-16775456,-14.412685482664315,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
398,15.92,-16775469,2.8635118327371716,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
399,15.96,-16775541,-10.215167392242472,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
400,16.0,-16775466,6.652825120157257,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
401,16.04,-16775575,15.851499808673642,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
402,16.08,-16775463,29.984754873563233,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
403,16.12,-16775368,4.1317421602422675,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
404,16.16,-16775415,1.9795281766463635,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
405,16.2,-16775413,-17.64299105302113,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
406,16.24,-16775422,4.559169110283494,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
407,16.28,-16775521,-8.852003511794063,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
408,16.32,-16775434,10.522421184766625,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
409,16.36,-16775415,-10.451306126159846,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
410,16.4,-16775468,-1.8952541625614936,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
411,16.44,-16775501,27.16063550987308,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
412,16.48,-16775473,14.108428711549465,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
413,16.52,-16775534,-29.208199140325007,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
414,16.56,-16775501,18.2121947988233,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
415,16.6,-16775460,-19.868994563859708,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
416,16.64,-16775424,-15.342139443118034,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
417,16.68,-16775446,-18.49886701478242,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
418,16.72,-16775473,-10.47850102208551,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
419,16.76,-16775479,10.859136524924272,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
420,16.8,-16775520,-7.827472583489294,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
421,16.84,-16775489,-20.442879967114475,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
422,16.88,-16775435,-2.534092197344781,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
423,16.92,-16775506,1.2027815309089922,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
424,16.96,-16775493,12.543096184383199,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
425,17.0,-16775515,-10.60160056375018,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
426,17.04,-16775447,-16.399252952223698,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
427,17.08,-16775496,11.96074588448914,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
428,17.12,-16775520,36.76409256370687,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
429,17.16,-16775463,8.084159750079506,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
430,17.2,-16775547,0.2576283833976245,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
431,17.24,-16775543,8.462027043541474,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
432,17.28,-16775492,-28.108925036560837,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
433,17.32,-16775543,6.231898638904798,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
434,17.36,-16775546,-12.97086745039818,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
435,17.4,-16775535,-7.571894562704506,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
436,17.44,-16775573,3.9932193683769324,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
437,17.48,-16775563,9.306620242183117,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
438,17.52,-16775436,1.1717982960770073,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
439,17.56,-16775425,-24.88844043882061,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
440,17.6,-16775480,-25.422065482962942,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
441,17.64,-16775381,-20.107878640485378,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
442,17.68,-16775449,-39.02709487131692,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
443,17.72,-16775493,7.8900112742258175,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
444,17.76,-16775429,-13.338736264328059,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
445,17.8,-16775459,-30.70300198672738,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
446,17.84,-16775418,-39.33978554372323,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
447,17.88,-16775481,-23.218359331340928,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
448,17.92,-16775503,-32.506414857632905,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
449,17.96,-16775428,-44.12579976431808,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
450,18.0,-16775514,9.445610091775498,nan,nan,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
451,18.04,-16775395,-8.525676705800722,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
452,18.08,-16775456,1.4067613731457507,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
453,18.12,-16775449,41.57047296181326,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
454,18.16,-16775534,26.516109616160254,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
455,18.2,-16775598,19.640665052033853,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
456,18.24,-16775568,45.928282506542764,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
457,18.28,-16775517,16.09678372267807,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
458,18.32,-16775435,-24.38434444797058,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
459,18.36,-16775448,-10.876012115275604,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
460,18.4,-16775447,2.6137092036753593,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
461,18.44,-16775447,-23.289838049012868,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
462,18.48,-16775437,3.8305452831959905,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
463,18.52,-16775436,-20.976852186000873,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
464,18.56,-16775521,-15.59933733436964,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
465,18.6,-16775450,-18.83601536931579,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
466,18.64,-16775575,2.897969518831571,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
467,18.68,-16775608,20.062843684259356,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
468,18.72,-16775516,18.248620397783213,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
469,18.76,-16775459,18.17679491100671,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
470,18.8,-16775515,-1.338878787864615,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
471,18.84,-16775467,-7.562226850710546,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
472,18.88,-16775484,-9.991783002464937,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
473,18.92,-16775421,-4.743862828317383,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
474,18.96,-16775358,-12.455074978321086,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
475,19.0,-16775408,-1.8974207953300848,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
476,19.04,-16775415,-34.66558460287236,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
477,19.08,-16775507,-16.435791413208076,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
478,19.12,-16775513,11.028256465437348,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
479,19.16,-16775431,38.425002526715225,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
480,19.2,-16775456,20.947735758616908,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
481,19.24,-16775460,5.662776095802781,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
482,19.28,-16775565,14.25672509837404,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
483,19.32,-16775512,10.289165934100039,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
484,19.36,-16775468,18.767437054057805,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
485,19.4,-16775530,3.521168160358958,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
486,19.44,-16775386,-18.665348698793387,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
487,19.48,-16775405,-13.37221514621505,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
488,19.52,-16775483,-14.31054196331583,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
489,19.56,-16775553,3.934245562015272,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
490,19.6,-16775462,-17.671090110121167,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
491,19.64,-16775427,-20.969834405583494,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
492,19.68,-16775486,-8.993869551690162,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
493,19.72,-16775447,-14.034820324022391,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
494,19.76,-16775509,15.125884284091427,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
495,19.8,-16775484,14.927634561091379,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
496,19.84,-16775418,-2.787499546314639,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
497,19.88,-16775550,30.572093451770158,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
498,19.92,-16775430,-25.73928598115262,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
499,19.96,-16775327,-19.313850499070004,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
500,20.0,-16775429,-4.3219386480083015,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
501,20.04,-16775468,25.661566347217672,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
502,20.08,-16775497,4.856962823091528,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
503,20.12,-16775486,-8.192324476483167,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
504,20.16,-16775453,-14.788354497293563,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
505,20.2,-16775481,-2.6635915977051043,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
506,20.24,-16775524,12.448627562269001,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
507,20.28,-16775488,13.684062838594622,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
508,20.32,-16775477,-8.687239814587649,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
509,20.36,-16775505,35.70628210682334,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
510,20.4,-16775394,-5.019690838299877,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
511,20.44,-16775509,-38.12437351768612,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
512,20.48,-16775461,-18.987378468041165,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
513,20.52,-16775464,-8.795661080405006,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
514,20.56,-16775475,2.04378110085188,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
515,20.6,-16775502,3.2621161691809233,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
516,20.64,-16775526,-5.055620361648622,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
517,20.68,-16775432,-6.0934035040158285,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
518,20.72,-16775478,13.902447938667626,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
519,20.76,-16775517,9.153341443143878,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
520,20.8,-16775518,10.744609635115626,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
521,20.84,-16775424,6.962400851610743,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
522,20.88,-16775478,-24.4567824552035,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
523,20.92,-16775463,7.104482921906282,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
524,20.96,-16775475,-6.087632658781108,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
525,21.0,-16775530,-1.0679230524707242,nan,nan,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
526,21.04,-16775482,-3.2599825974235586,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
527,21.08,-16775495,6.660177621677962,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
528,21.12,-16775428,10.357726425249274,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
529,21.16,-16775471,-14.54915095335698,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
530,21.2,-16775506,0.6295893906904775,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
531,21.24,-16775548,17.944175364959165,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
532,21.28,-16775550,11.301619799804705,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
533,21.32,-16775484,-15.007881609695044,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
534,21.36,-16775496,-0.9372500859849751,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
535,21.4,-16775421,-14.337309719682342,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
536,21.44,-16775494,-5.598895027202591,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
537,21.48,-16775588,21.10051472812396,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
538,21.52,-16775511,-0.03153523847899842,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
539,21.56,-16775555,7.355698462951508,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
540,21.6,-16775492,-11.56834182151252,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
